Namespace(add_comment=True, add_description=True, add_other_comments=True, add_title=True, add_transcription=True, add_video=True, batch_size=8, clip_embeedings_path='data/CLIP_embeddings', debug=False, desc_keyphrase_extract=False, desc_token_count=80, freeze_lf_layers=23, gpu='5', lr=0.0003, max_epochs=30, max_len=512, metadata_path='data/extra_data_trans.csv', model='bert-large-cased', multitask=False, num_workers=0, other_comments_path='data/extra_data_other_comments.csv', other_comments_token_count=512, pad_metadata=True, remove_none=False, test_question_file='data/with_aug_ttv/test.csv', title_token_count=40, train_question_file='data/with_aug_ttv/train.csv', transcript_keyphrase_extract=True, transcript_token_count=200, validation_question_file='data/with_aug_ttv/eval.csv', video_path='data/videos/', work_dir='model_comment/')
wandb: Currently logged in as: shrey2809 (is_project). Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.15.4
wandb: Run data is saved locally in /scratch/AzureNfsServer_INPUT1/vc_data/users/gmanish/multiModalHate/IS-Hate-Speech/wandb/run-20230612_181347-fwarondo
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run distinctive-wood-259
wandb: ⭐️ View project at https://wandb.ai/is_project/vision_models
wandb: 🚀 View run at https://wandb.ai/is_project/vision_models/runs/fwarondo
number of available devices: 1
obtained dataloaders
Some weights of the model checkpoint at bert-large-cased were not used when initializing BertModel: ['cls.seq_relationship.weight', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.bias', 'cls.predictions.transform.dense.weight', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.dense.bias', 'cls.predictions.decoder.weight', 'cls.seq_relationship.bias']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
loaded models
Train Epoch-0   Iter-0  /706	loss 0.8129 (0.8129)	accu 0.125 (0.125)	
Train Epoch-3   Iter-175/706	loss 0.0067 (0.1515)	accu 1.000 (0.945)	
Train Epoch-3   Iter-200/706	loss 0.0107 (0.1418)	accu 1.000 (0.948)	
Train Epoch-3   Iter-225/706	loss 0.0235 (0.1434)	accu 1.000 (0.950)	
Train Epoch-3   Iter-250/706	loss 0.0262 (0.1426)	accu 1.000 (0.950)	
Train Epoch-3   Iter-275/706	loss 0.1768 (0.1437)	accu 0.875 (0.948)	
Train Epoch-3   Iter-300/706	loss 0.1647 (0.1469)	accu 1.000 (0.947)	
Train Epoch-3   Iter-325/706	loss 0.0194 (0.1504)	accu 1.000 (0.946)	
Train Epoch-3   Iter-350/706	loss 0.7654 (0.1535)	accu 0.750 (0.945)	
Train Epoch-3   Iter-375/706	loss 0.0079 (0.1489)	accu 1.000 (0.947)	
Train Epoch-3   Iter-400/706	loss 0.0065 (0.1461)	accu 1.000 (0.948)	
Train Epoch-3   Iter-425/706	loss 0.0867 (0.1471)	accu 1.000 (0.948)	
Train Epoch-3   Iter-450/706	loss 0.0291 (0.1431)	accu 1.000 (0.950)	
Train Epoch-3   Iter-475/706	loss 0.4429 (0.1450)	accu 0.750 (0.950)	
Train Epoch-3   Iter-500/706	loss 0.0246 (0.1450)	accu 1.000 (0.949)	
Train Epoch-3   Iter-525/706	loss 0.0468 (0.1429)	accu 1.000 (0.950)	
Train Epoch-3   Iter-550/706	loss 0.0435 (0.1442)	accu 1.000 (0.950)	
Train Epoch-3   Iter-575/706	loss 0.0035 (0.1455)	accu 1.000 (0.949)	
Train Epoch-3   Iter-600/706	loss 0.0173 (0.1440)	accu 1.000 (0.949)	
Train Epoch-3   Iter-625/706	loss 0.5459 (0.1442)	accu 0.750 (0.949)	
Train Epoch-3   Iter-650/706	loss 0.0361 (0.1450)	accu 1.000 (0.949)	
Train Epoch-3   Iter-675/706	loss 0.0690 (0.1450)	accu 1.000 (0.949)	
Train Epoch-3   Iter-700/706	loss 0.0370 (0.1432)	accu 1.000 (0.950)	
Eval Epoch-3   Iter-0  /52 	loss 0.8168 (0.8168)	accu 0.750 (0.750)	
Eval Epoch-3   Iter-25 /52 	loss 0.0378 (0.5304)	accu 1.000 (0.740)	
Eval Epoch-3   Iter-50 /52 	loss 1.4755 (0.9165)	accu 0.500 (0.686)	
Epoch-3   Train: loss 0.1439	accu 0.9495	Eval: loss 0.9066	accu 0.6875
Train Epoch-4   Iter-0  /706	loss 0.0317 (0.0317)	accu 1.000 (1.000)	
Train Epoch-4   Iter-25 /706	loss 0.2141 (0.1393)	accu 0.875 (0.952)	
Train Epoch-4   Iter-50 /706	loss 0.1108 (0.1738)	accu 0.875 (0.931)	
Train Epoch-4   Iter-75 /706	loss 0.0377 (0.1739)	accu 1.000 (0.933)	
Train Epoch-4   Iter-100/706	loss 0.0442 (0.1784)	accu 1.000 (0.928)	
Train Epoch-4   Iter-125/706	loss 0.0721 (0.1815)	accu 1.000 (0.932)	
Train Epoch-4   Iter-150/706	loss 0.4949 (0.1904)	accu 0.750 (0.930)	
Train Epoch-4   Iter-175/706	loss 0.3894 (0.1841)	accu 0.875 (0.933)	
Train Epoch-4   Iter-200/706	loss 0.4758 (0.1774)	accu 0.875 (0.935)	
Train Epoch-4   Iter-225/706	loss 0.2560 (0.1923)	accu 0.750 (0.930)	
Train Epoch-4   Iter-250/706	loss 0.0544 (0.1933)	accu 1.000 (0.931)	
Train Epoch-4   Iter-275/706	loss 0.0253 (0.1859)	accu 1.000 (0.933)	
Train Epoch-4   Iter-300/706	loss 0.4808 (0.1808)	accu 0.875 (0.936)	
Train Epoch-4   Iter-325/706	loss 0.0402 (0.1756)	accu 1.000 (0.938)	
Train Epoch-4   Iter-350/706	loss 0.1497 (0.1726)	accu 0.875 (0.939)	
Train Epoch-4   Iter-375/706	loss 0.0890 (0.1726)	accu 1.000 (0.938)	
Train Epoch-4   Iter-400/706	loss 0.1380 (0.1700)	accu 1.000 (0.940)	
Train Epoch-4   Iter-425/706	loss 0.0245 (0.1683)	accu 1.000 (0.941)	
Train Epoch-4   Iter-450/706	loss 0.1851 (0.1646)	accu 0.875 (0.943)	
Train Epoch-4   Iter-475/706	loss 0.0357 (0.1646)	accu 1.000 (0.943)	
Train Epoch-4   Iter-500/706	loss 0.0187 (0.1615)	accu 1.000 (0.944)	
Train Epoch-4   Iter-525/706	loss 0.2062 (0.1612)	accu 0.875 (0.944)	
Train Epoch-4   Iter-550/706	loss 0.0895 (0.1578)	accu 1.000 (0.945)	
Train Epoch-4   Iter-575/706	loss 0.0239 (0.1564)	accu 1.000 (0.946)	
Train Epoch-4   Iter-600/706	loss 0.4823 (0.1573)	accu 0.750 (0.946)	
Train Epoch-4   Iter-625/706	loss 0.5251 (0.1582)	accu 0.750 (0.945)	
Train Epoch-4   Iter-650/706	loss 0.2885 (0.1579)	accu 0.875 (0.945)	
Train Epoch-4   Iter-675/706	loss 0.0704 (0.1585)	accu 1.000 (0.944)	
Train Epoch-4   Iter-700/706	loss 0.0823 (0.1590)	accu 1.000 (0.944)	
Eval Epoch-4   Iter-0  /52 	loss 1.5586 (1.5586)	accu 0.750 (0.750)	
Eval Epoch-4   Iter-25 /52 	loss 0.5043 (1.2138)	accu 0.750 (0.558)	
Eval Epoch-4   Iter-50 /52 	loss 1.0098 (1.1180)	accu 0.750 (0.645)	
Epoch-4   Train: loss 0.1586	accu 0.9434	Eval: loss 1.0976	accu 0.6514
Train Epoch-5   Iter-0  /706	loss 0.2319 (0.2319)	accu 0.875 (0.875)	
Train Epoch-5   Iter-25 /706	loss 0.1869 (0.2023)	accu 1.000 (0.938)	
Train Epoch-5   Iter-50 /706	loss 0.2633 (0.2065)	accu 0.750 (0.929)	
Train Epoch-5   Iter-75 /706	loss 0.0597 (0.1939)	accu 1.000 (0.934)	
Train Epoch-5   Iter-100/706	loss 0.0121 (0.1763)	accu 1.000 (0.939)	
Train Epoch-5   Iter-125/706	loss 0.4370 (0.1694)	accu 0.875 (0.941)	
Train Epoch-5   Iter-150/706	loss 0.0694 (0.1682)	accu 1.000 (0.941)	
Train Epoch-5   Iter-175/706	loss 0.6521 (0.1679)	accu 0.625 (0.940)	
Train Epoch-5   Iter-200/706	loss 0.1928 (0.1690)	accu 0.875 (0.940)	
Train Epoch-5   Iter-225/706	loss 0.0148 (0.1646)	accu 1.000 (0.941)	
Train Epoch-5   Iter-250/706	loss 0.4033 (0.1608)	accu 0.875 (0.943)	
Train Epoch-5   Iter-275/706	loss 0.2161 (0.1588)	accu 0.875 (0.943)	
Train Epoch-5   Iter-300/706	loss 0.0320 (0.1558)	accu 1.000 (0.944)	
Train Epoch-5   Iter-325/706	loss 0.1175 (0.1541)	accu 1.000 (0.944)	
Train Epoch-5   Iter-350/706	loss 0.0819 (0.1532)	accu 1.000 (0.944)	
Train Epoch-5   Iter-375/706	loss 0.0143 (0.1474)	accu 1.000 (0.947)	
Train Epoch-5   Iter-400/706	loss 0.9682 (0.1467)	accu 0.750 (0.948)	
Train Epoch-5   Iter-425/706	loss 0.1364 (0.1482)	accu 1.000 (0.947)	
Train Epoch-5   Iter-450/706	loss 0.0624 (0.1466)	accu 1.000 (0.948)	
Train Epoch-5   Iter-475/706	loss 0.0282 (0.1434)	accu 1.000 (0.950)	
Train Epoch-5   Iter-500/706	loss 0.2894 (0.1402)	accu 0.875 (0.951)	
Train Epoch-5   Iter-525/706	loss 0.0967 (0.1408)	accu 1.000 (0.951)	
Train Epoch-5   Iter-550/706	loss 0.4692 (0.1437)	accu 0.750 (0.950)	
Train Epoch-5   Iter-575/706	loss 0.0279 (0.1436)	accu 1.000 (0.950)	
Train Epoch-5   Iter-600/706	loss 0.1045 (0.1440)	accu 1.000 (0.951)	
Train Epoch-5   Iter-625/706	loss 0.0740 (0.1413)	accu 1.000 (0.952)	
Train Epoch-5   Iter-650/706	loss 0.0107 (0.1419)	accu 1.000 (0.952)	
Train Epoch-5   Iter-675/706	loss 0.0817 (0.1438)	accu 1.000 (0.951)	
Train Epoch-5   Iter-700/706	loss 0.0047 (0.1421)	accu 1.000 (0.951)	
Eval Epoch-5   Iter-0  /52 	loss 1.1952 (1.1952)	accu 0.750 (0.750)	
Eval Epoch-5   Iter-25 /52 	loss 0.0084 (0.3458)	accu 1.000 (0.846)	
Eval Epoch-5   Iter-50 /52 	loss 1.4663 (0.9362)	accu 0.500 (0.718)	
Epoch-5   Train: loss 0.1420	accu 0.9517	Eval: loss 0.9843	accu 0.7043
Train Epoch-6   Iter-0  /706	loss 0.1666 (0.1666)	accu 1.000 (1.000)	
Train Epoch-6   Iter-25 /706	loss 0.2622 (0.1520)	accu 0.875 (0.942)	
Train Epoch-6   Iter-50 /706	loss 0.2720 (0.1350)	accu 0.875 (0.946)	
Train Epoch-6   Iter-75 /706	loss 0.0154 (0.1247)	accu 1.000 (0.956)	
Train Epoch-6   Iter-100/706	loss 0.0144 (0.1174)	accu 1.000 (0.957)	
Train Epoch-6   Iter-125/706	loss 0.0505 (0.1194)	accu 1.000 (0.956)	
Train Epoch-6   Iter-150/706	loss 0.1171 (0.1207)	accu 1.000 (0.956)	
Train Epoch-6   Iter-175/706	loss 0.0073 (0.1198)	accu 1.000 (0.957)	
Train Epoch-6   Iter-200/706	loss 0.0339 (0.1339)	accu 1.000 (0.953)	
Train Epoch-6   Iter-225/706	loss 0.0439 (0.1333)	accu 1.000 (0.953)	
Train Epoch-6   Iter-250/706	loss 0.1734 (0.1318)	accu 0.875 (0.953)	
Train Epoch-6   Iter-275/706	loss 0.0977 (0.1332)	accu 0.875 (0.953)	
Train Epoch-6   Iter-300/706	loss 0.0218 (0.1359)	accu 1.000 (0.952)	
Train Epoch-6   Iter-325/706	loss 0.0255 (0.1380)	accu 1.000 (0.951)	
Train Epoch-6   Iter-350/706	loss 0.0074 (0.1350)	accu 1.000 (0.952)	
Train Epoch-6   Iter-375/706	loss 0.0065 (0.1314)	accu 1.000 (0.952)	
Train Epoch-6   Iter-400/706	loss 0.0171 (0.1313)	accu 1.000 (0.952)	
Train Epoch-6   Iter-425/706	loss 0.0033 (0.1290)	accu 1.000 (0.953)	
Train Epoch-6   Iter-450/706	loss 0.0474 (0.1332)	accu 1.000 (0.952)	
Train Epoch-6   Iter-475/706	loss 0.1521 (0.1333)	accu 0.875 (0.952)	
Train Epoch-6   Iter-500/706	loss 0.3374 (0.1349)	accu 0.875 (0.951)	
Train Epoch-6   Iter-525/706	loss 0.0051 (0.1321)	accu 1.000 (0.952)	
Train Epoch-6   Iter-550/706	loss 0.4328 (0.1342)	accu 0.875 (0.952)	
Train Epoch-6   Iter-575/706	loss 0.0404 (0.1343)	accu 1.000 (0.952)	
Train Epoch-6   Iter-600/706	loss 0.4030 (0.1331)	accu 0.875 (0.952)	
Train Epoch-6   Iter-625/706	loss 0.4536 (0.1319)	accu 0.875 (0.953)	
Train Epoch-6   Iter-650/706	loss 0.3312 (0.1304)	accu 0.750 (0.953)	
Train Epoch-6   Iter-675/706	loss 0.1224 (0.1311)	accu 0.875 (0.953)	
Train Epoch-6   Iter-700/706	loss 0.0130 (0.1295)	accu 1.000 (0.953)	
Eval Epoch-6   Iter-0  /52 	loss 1.0199 (1.0199)	accu 0.750 (0.750)	
Eval Epoch-6   Iter-25 /52 	loss 0.0239 (0.5665)	accu 1.000 (0.808)	
Eval Epoch-6   Iter-50 /52 	loss 0.6402 (0.9515)	accu 0.500 (0.733)	
Epoch-6   Train: loss 0.1289	accu 0.9536	Eval: loss 0.9682	accu 0.7284
Epoch     7: reducing learning rate of group 0 to 3.0000e-05.
Train Epoch-7   Iter-0  /706	loss 0.0055 (0.0055)	accu 1.000 (1.000)	
Train Epoch-7   Iter-25 /706	loss 0.0212 (0.0989)	accu 1.000 (0.962)	
Train Epoch-7   Iter-50 /706	loss 0.1431 (0.0952)	accu 0.875 (0.966)	
Train Epoch-7   Iter-75 /706	loss 0.5859 (0.1190)	accu 0.875 (0.957)	
Train Epoch-7   Iter-100/706	loss 0.0603 (0.1118)	accu 1.000 (0.962)	
Train Epoch-7   Iter-125/706	loss 0.1479 (0.1241)	accu 0.875 (0.959)	
Train Epoch-7   Iter-150/706	loss 0.4382 (0.1138)	accu 0.875 (0.963)	
Train Epoch-7   Iter-175/706	loss 0.0411 (0.1109)	accu 1.000 (0.965)	
Train Epoch-7   Iter-200/706	loss 0.0970 (0.1046)	accu 1.000 (0.968)	
Train Epoch-7   Iter-225/706	loss 0.2071 (0.1055)	accu 0.875 (0.967)	
Train Epoch-7   Iter-250/706	loss 0.0286 (0.1035)	accu 1.000 (0.968)	
Train Epoch-7   Iter-275/706	loss 0.0140 (0.1027)	accu 1.000 (0.968)	
Train Epoch-7   Iter-300/706	loss 0.0223 (0.0980)	accu 1.000 (0.970)	
Train Epoch-7   Iter-325/706	loss 0.0597 (0.1013)	accu 1.000 (0.969)	
Train Epoch-7   Iter-350/706	loss 0.0112 (0.1035)	accu 1.000 (0.967)	
Train Epoch-7   Iter-375/706	loss 0.0099 (0.1031)	accu 1.000 (0.967)	
Train Epoch-7   Iter-400/706	loss 0.0140 (0.1025)	accu 1.000 (0.967)	
Train Epoch-7   Iter-425/706	loss 0.0047 (0.0995)	accu 1.000 (0.968)	
Train Epoch-7   Iter-450/706	loss 0.0088 (0.0978)	accu 1.000 (0.968)	
Train Epoch-7   Iter-475/706	loss 0.0384 (0.0959)	accu 1.000 (0.968)	
Train Epoch-7   Iter-500/706	loss 0.0055 (0.0951)	accu 1.000 (0.969)	
Train Epoch-7   Iter-525/706	loss 0.0239 (0.0944)	accu 1.000 (0.968)	
Train Epoch-7   Iter-550/706	loss 0.1245 (0.0964)	accu 0.875 (0.968)	
Train Epoch-7   Iter-575/706	loss 0.0240 (0.0970)	accu 1.000 (0.967)	
Train Epoch-7   Iter-600/706	loss 0.0652 (0.0987)	accu 1.000 (0.967)	
Train Epoch-7   Iter-625/706	loss 0.0241 (0.0964)	accu 1.000 (0.967)	
Train Epoch-7   Iter-650/706	loss 0.0431 (0.0975)	accu 1.000 (0.966)	
Train Epoch-7   Iter-675/706	loss 0.0408 (0.0960)	accu 1.000 (0.967)	
