Namespace(add_comment=True, add_description=True, add_other_comments=False, add_title=False, add_transcription=True, add_video=True, batch_size=8, clip_embeedings_path='data/CLIP_embeddings', debug=False, desc_keyphrase_extract=True, desc_token_count=100, freeze_lf_layers=23, gpu='2', lr=0.0003, max_epochs=30, max_len=512, metadata_path='data/extra_data_trans.csv', model='bert-large-cased', multitask=False, num_workers=0, other_comments_path='data/extra_data_other_comments.csv', other_comments_token_count=300, pad_metadata=True, remove_none=False, test_question_file='data/with_aug_ttv/test.csv', title_token_count=50, train_question_file='data/with_aug_ttv/train.csv', transcript_keyphrase_extract=True, transcript_token_count=512, validation_question_file='data/with_aug_ttv/eval.csv', video_path='data/videos/', work_dir='model_comment/')
wandb: Currently logged in as: shrey2809 (is_project). Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.15.4
wandb: Run data is saved locally in /scratch/AzureNfsServer_INPUT1/vc_data/users/gmanish/multiModalHate/IS-Hate-Speech/wandb/run-20230612_181340-9mxhat58
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run flowing-waterfall-256
wandb: ⭐️ View project at https://wandb.ai/is_project/vision_models
wandb: 🚀 View run at https://wandb.ai/is_project/vision_models/runs/9mxhat58
number of available devices: 1
obtained dataloaders
Some weights of the model checkpoint at bert-large-cased were not used when initializing BertModel: ['cls.predictions.transform.dense.weight', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.seq_relationship.weight', 'cls.predictions.decoder.weight', 'cls.seq_relationship.bias', 'cls.predictions.transform.dense.bias']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
loaded models
Train Epoch-0   Iter-0  /706	loss 0.7656 (0.7656)	accu 0.250 (0.250)	
Train Epoch-0   Iter-550/706	loss 0.7493 (0.3868)	accu 0.625 (0.827)	
Train Epoch-0   Iter-575/706	loss 0.1372 (0.3857)	accu 1.000 (0.829)	
Train Epoch-0   Iter-600/706	loss 0.3063 (0.3840)	accu 0.750 (0.831)	
Train Epoch-0   Iter-625/706	loss 0.6390 (0.3795)	accu 0.750 (0.834)	
Train Epoch-0   Iter-650/706	loss 0.1065 (0.3765)	accu 1.000 (0.836)	
Train Epoch-0   Iter-675/706	loss 0.3882 (0.3753)	accu 0.750 (0.837)	
Train Epoch-0   Iter-700/706	loss 0.1128 (0.3712)	accu 0.875 (0.839)	
Eval Epoch-0   Iter-0  /52 	loss 0.6831 (0.6831)	accu 0.750 (0.750)	
Eval Epoch-0   Iter-25 /52 	loss 0.3564 (0.5047)	accu 0.875 (0.837)	
Eval Epoch-0   Iter-50 /52 	loss 1.7123 (0.5751)	accu 0.375 (0.738)	
Epoch-0   Train: loss 0.3723	accu 0.8384	Eval: loss 0.5786	accu 0.7284
Train Epoch-1   Iter-0  /706	loss 0.1395 (0.1395)	accu 1.000 (1.000)	
Train Epoch-1   Iter-25 /706	loss 0.3084 (0.2172)	accu 0.750 (0.938)	
Train Epoch-1   Iter-50 /706	loss 0.3046 (0.2951)	accu 1.000 (0.907)	
Train Epoch-1   Iter-75 /706	loss 0.1912 (0.2883)	accu 0.875 (0.908)	
Train Epoch-1   Iter-100/706	loss 0.1377 (0.2793)	accu 0.875 (0.906)	
Train Epoch-1   Iter-125/706	loss 0.0751 (0.2872)	accu 1.000 (0.900)	
Train Epoch-1   Iter-150/706	loss 0.0992 (0.2726)	accu 1.000 (0.906)	
Train Epoch-1   Iter-175/706	loss 0.0258 (0.2581)	accu 1.000 (0.913)	
Train Epoch-1   Iter-200/706	loss 0.1687 (0.2551)	accu 1.000 (0.915)	
Train Epoch-1   Iter-225/706	loss 0.6008 (0.2497)	accu 0.875 (0.916)	
Train Epoch-1   Iter-250/706	loss 0.0524 (0.2490)	accu 1.000 (0.916)	
Train Epoch-1   Iter-275/706	loss 0.1591 (0.2476)	accu 1.000 (0.918)	
Train Epoch-1   Iter-300/706	loss 0.4004 (0.2382)	accu 0.875 (0.921)	
Train Epoch-1   Iter-325/706	loss 0.6301 (0.2322)	accu 0.750 (0.923)	
Train Epoch-1   Iter-350/706	loss 0.0239 (0.2297)	accu 1.000 (0.923)	
Train Epoch-1   Iter-375/706	loss 0.1109 (0.2262)	accu 1.000 (0.925)	
Train Epoch-1   Iter-400/706	loss 0.2323 (0.2218)	accu 0.875 (0.925)	
Train Epoch-1   Iter-425/706	loss 0.6447 (0.2280)	accu 0.875 (0.923)	
Train Epoch-1   Iter-450/706	loss 0.4580 (0.2332)	accu 0.875 (0.921)	
Train Epoch-1   Iter-475/706	loss 0.0395 (0.2340)	accu 1.000 (0.920)	
Train Epoch-1   Iter-500/706	loss 0.8537 (0.2336)	accu 0.625 (0.919)	
Train Epoch-1   Iter-525/706	loss 0.0466 (0.2361)	accu 1.000 (0.919)	
Train Epoch-1   Iter-550/706	loss 0.5838 (0.2399)	accu 0.750 (0.917)	
Train Epoch-1   Iter-575/706	loss 0.3244 (0.2455)	accu 0.875 (0.914)	
Train Epoch-1   Iter-600/706	loss 0.1120 (0.2423)	accu 1.000 (0.915)	
Train Epoch-1   Iter-625/706	loss 0.3798 (0.2412)	accu 0.875 (0.916)	
Train Epoch-1   Iter-650/706	loss 0.5245 (0.2419)	accu 0.750 (0.915)	
Train Epoch-1   Iter-675/706	loss 0.1783 (0.2407)	accu 0.875 (0.916)	
Train Epoch-1   Iter-700/706	loss 0.0403 (0.2371)	accu 1.000 (0.917)	
Eval Epoch-1   Iter-0  /52 	loss 1.2426 (1.2426)	accu 0.625 (0.625)	
Eval Epoch-1   Iter-25 /52 	loss 0.2119 (1.0753)	accu 1.000 (0.659)	
Eval Epoch-1   Iter-50 /52 	loss 2.4065 (1.0342)	accu 0.500 (0.664)	
Epoch-1   Train: loss 0.2369	accu 0.9177	Eval: loss 1.0370	accu 0.6611
Train Epoch-2   Iter-0  /706	loss 0.1575 (0.1575)	accu 0.875 (0.875)	
Train Epoch-2   Iter-25 /706	loss 0.1051 (0.1765)	accu 1.000 (0.947)	
Train Epoch-2   Iter-50 /706	loss 0.0521 (0.1932)	accu 1.000 (0.936)	
Train Epoch-2   Iter-75 /706	loss 0.0529 (0.1949)	accu 1.000 (0.936)	
Train Epoch-2   Iter-100/706	loss 0.6204 (0.1946)	accu 0.875 (0.936)	
Train Epoch-2   Iter-125/706	loss 0.0983 (0.1949)	accu 1.000 (0.933)	
Train Epoch-2   Iter-150/706	loss 0.0864 (0.1978)	accu 1.000 (0.932)	
Train Epoch-2   Iter-175/706	loss 0.1537 (0.2037)	accu 0.875 (0.929)	
Train Epoch-2   Iter-200/706	loss 0.3781 (0.2005)	accu 0.875 (0.931)	
Train Epoch-2   Iter-225/706	loss 0.6209 (0.2067)	accu 0.875 (0.929)	
Train Epoch-2   Iter-250/706	loss 0.1685 (0.2084)	accu 0.875 (0.928)	
Train Epoch-2   Iter-275/706	loss 0.1666 (0.2170)	accu 0.875 (0.923)	
Train Epoch-2   Iter-300/706	loss 0.0424 (0.2175)	accu 1.000 (0.922)	
Train Epoch-2   Iter-325/706	loss 0.5861 (0.2126)	accu 0.875 (0.924)	
Train Epoch-2   Iter-350/706	loss 0.0637 (0.2165)	accu 1.000 (0.923)	
Train Epoch-2   Iter-375/706	loss 0.2260 (0.2140)	accu 0.875 (0.924)	
Train Epoch-2   Iter-400/706	loss 0.0154 (0.2103)	accu 1.000 (0.926)	
Train Epoch-2   Iter-425/706	loss 0.6332 (0.2162)	accu 0.750 (0.924)	
Train Epoch-2   Iter-450/706	loss 0.0463 (0.2148)	accu 1.000 (0.926)	
Train Epoch-2   Iter-475/706	loss 0.2115 (0.2124)	accu 0.750 (0.926)	
Train Epoch-2   Iter-500/706	loss 0.0549 (0.2140)	accu 1.000 (0.926)	
Train Epoch-2   Iter-525/706	loss 0.4571 (0.2132)	accu 0.875 (0.926)	
Train Epoch-2   Iter-550/706	loss 0.1769 (0.2117)	accu 0.875 (0.926)	
Train Epoch-2   Iter-575/706	loss 0.3597 (0.2108)	accu 0.875 (0.927)	
Train Epoch-2   Iter-600/706	loss 0.9530 (0.2124)	accu 0.750 (0.926)	
Train Epoch-2   Iter-625/706	loss 0.5742 (0.2128)	accu 0.750 (0.926)	
Train Epoch-2   Iter-650/706	loss 0.4695 (0.2155)	accu 0.750 (0.924)	
Train Epoch-2   Iter-675/706	loss 0.2778 (0.2148)	accu 0.875 (0.925)	
Train Epoch-2   Iter-700/706	loss 0.4307 (0.2115)	accu 0.875 (0.926)	
Eval Epoch-2   Iter-0  /52 	loss 0.6302 (0.6302)	accu 0.625 (0.625)	
Eval Epoch-2   Iter-25 /52 	loss 0.2957 (0.5318)	accu 0.750 (0.793)	
Eval Epoch-2   Iter-50 /52 	loss 2.7667 (0.9389)	accu 0.500 (0.716)	
Epoch-2   Train: loss 0.2107	accu 0.9258	Eval: loss 0.9548	accu 0.7115
Train Epoch-3   Iter-0  /706	loss 0.0086 (0.0086)	accu 1.000 (1.000)	
Train Epoch-3   Iter-25 /706	loss 0.5604 (0.2530)	accu 0.875 (0.904)	
Train Epoch-3   Iter-50 /706	loss 0.1422 (0.2370)	accu 0.875 (0.909)	
Train Epoch-3   Iter-75 /706	loss 0.1713 (0.2189)	accu 1.000 (0.913)	
Train Epoch-3   Iter-100/706	loss 0.0490 (0.2024)	accu 1.000 (0.922)	
Train Epoch-3   Iter-125/706	loss 0.0175 (0.1841)	accu 1.000 (0.930)	
Train Epoch-3   Iter-150/706	loss 0.0669 (0.1776)	accu 1.000 (0.935)	
Train Epoch-3   Iter-175/706	loss 0.0178 (0.1717)	accu 1.000 (0.937)	
Train Epoch-3   Iter-200/706	loss 0.5669 (0.1644)	accu 0.875 (0.940)	
Train Epoch-3   Iter-225/706	loss 1.2800 (0.1643)	accu 0.625 (0.941)	
Train Epoch-3   Iter-250/706	loss 0.0690 (0.1652)	accu 1.000 (0.942)	
Train Epoch-3   Iter-275/706	loss 0.4578 (0.1685)	accu 0.875 (0.940)	
Train Epoch-3   Iter-300/706	loss 0.1082 (0.1687)	accu 1.000 (0.941)	
Train Epoch-3   Iter-325/706	loss 0.0307 (0.1695)	accu 1.000 (0.939)	
Train Epoch-3   Iter-350/706	loss 0.0874 (0.1678)	accu 1.000 (0.941)	
Train Epoch-3   Iter-375/706	loss 0.2201 (0.1689)	accu 0.875 (0.941)	
Train Epoch-3   Iter-400/706	loss 0.1317 (0.1706)	accu 0.875 (0.939)	
Train Epoch-3   Iter-425/706	loss 0.0116 (0.1663)	accu 1.000 (0.941)	
Train Epoch-3   Iter-450/706	loss 0.0841 (0.1607)	accu 1.000 (0.943)	
Train Epoch-3   Iter-475/706	loss 0.0091 (0.1554)	accu 1.000 (0.945)	
Train Epoch-3   Iter-500/706	loss 0.3101 (0.1570)	accu 0.875 (0.944)	
Train Epoch-3   Iter-525/706	loss 0.0317 (0.1551)	accu 1.000 (0.945)	
Train Epoch-3   Iter-550/706	loss 0.0032 (0.1545)	accu 1.000 (0.946)	
Train Epoch-3   Iter-575/706	loss 0.0107 (0.1545)	accu 1.000 (0.946)	
Train Epoch-3   Iter-600/706	loss 0.0311 (0.1555)	accu 1.000 (0.946)	
Train Epoch-3   Iter-625/706	loss 0.0497 (0.1577)	accu 1.000 (0.945)	
Train Epoch-3   Iter-650/706	loss 0.0230 (0.1561)	accu 1.000 (0.946)	
Train Epoch-3   Iter-675/706	loss 0.7384 (0.1547)	accu 0.625 (0.946)	
Train Epoch-3   Iter-700/706	loss 0.1057 (0.1540)	accu 1.000 (0.946)	
Eval Epoch-3   Iter-0  /52 	loss 0.6763 (0.6763)	accu 0.750 (0.750)	
Eval Epoch-3   Iter-25 /52 	loss 0.2074 (0.7115)	accu 0.875 (0.745)	
Eval Epoch-3   Iter-50 /52 	loss 2.8929 (1.0243)	accu 0.500 (0.703)	
Epoch-3   Train: loss 0.1541	accu 0.9456	Eval: loss 1.0288	accu 0.6995
Train Epoch-4   Iter-0  /706	loss 0.0963 (0.0963)	accu 1.000 (1.000)	
Train Epoch-4   Iter-25 /706	loss 0.3283 (0.1012)	accu 0.875 (0.966)	
Train Epoch-4   Iter-50 /706	loss 0.2425 (0.1285)	accu 0.875 (0.961)	
Train Epoch-4   Iter-75 /706	loss 0.4290 (0.1212)	accu 0.875 (0.964)	
Train Epoch-4   Iter-100/706	loss 0.0561 (0.1546)	accu 1.000 (0.949)	
Train Epoch-4   Iter-125/706	loss 0.0397 (0.1485)	accu 1.000 (0.949)	
Train Epoch-4   Iter-150/706	loss 0.0259 (0.1386)	accu 1.000 (0.950)	
Train Epoch-4   Iter-175/706	loss 0.3914 (0.1425)	accu 0.875 (0.947)	
Train Epoch-4   Iter-200/706	loss 0.1524 (0.1487)	accu 1.000 (0.946)	
Train Epoch-4   Iter-225/706	loss 0.0135 (0.1398)	accu 1.000 (0.949)	
Train Epoch-4   Iter-250/706	loss 0.5744 (0.1438)	accu 0.875 (0.949)	
Train Epoch-4   Iter-275/706	loss 0.0199 (0.1448)	accu 1.000 (0.950)	
Train Epoch-4   Iter-300/706	loss 0.1171 (0.1453)	accu 1.000 (0.951)	
Train Epoch-4   Iter-325/706	loss 0.0304 (0.1448)	accu 1.000 (0.951)	
Train Epoch-4   Iter-350/706	loss 0.0248 (0.1428)	accu 1.000 (0.950)	
Train Epoch-4   Iter-375/706	loss 0.0074 (0.1383)	accu 1.000 (0.952)	
Train Epoch-4   Iter-400/706	loss 0.0247 (0.1440)	accu 1.000 (0.951)	
Train Epoch-4   Iter-425/706	loss 0.0332 (0.1446)	accu 1.000 (0.951)	
Train Epoch-4   Iter-450/706	loss 0.0174 (0.1434)	accu 1.000 (0.951)	
Train Epoch-4   Iter-475/706	loss 0.0592 (0.1430)	accu 1.000 (0.952)	
Train Epoch-4   Iter-500/706	loss 0.1564 (0.1430)	accu 0.875 (0.952)	
Train Epoch-4   Iter-525/706	loss 0.0118 (0.1417)	accu 1.000 (0.952)	
Train Epoch-4   Iter-550/706	loss 0.0365 (0.1424)	accu 1.000 (0.951)	
Train Epoch-4   Iter-575/706	loss 0.0246 (0.1432)	accu 1.000 (0.951)	
Train Epoch-4   Iter-600/706	loss 0.0422 (0.1424)	accu 1.000 (0.952)	
Train Epoch-4   Iter-625/706	loss 0.0064 (0.1413)	accu 1.000 (0.952)	
Train Epoch-4   Iter-650/706	loss 0.0069 (0.1401)	accu 1.000 (0.953)	
Train Epoch-4   Iter-675/706	loss 0.2651 (0.1402)	accu 0.875 (0.952)	
Train Epoch-4   Iter-700/706	loss 0.0074 (0.1406)	accu 1.000 (0.952)	
Eval Epoch-4   Iter-0  /52 	loss 1.1918 (1.1918)	accu 0.750 (0.750)	
Eval Epoch-4   Iter-25 /52 	loss 0.1381 (1.1683)	accu 0.875 (0.611)	
Eval Epoch-4   Iter-50 /52 	loss 3.5617 (1.1717)	accu 0.500 (0.659)	
Epoch-4   Train: loss 0.1418	accu 0.9515	Eval: loss 1.1625	accu 0.6587
Train Epoch-5   Iter-0  /706	loss 0.2096 (0.2096)	accu 0.875 (0.875)	
Train Epoch-5   Iter-25 /706	loss 0.0089 (0.1453)	accu 1.000 (0.942)	
Train Epoch-5   Iter-50 /706	loss 0.4699 (0.1552)	accu 0.875 (0.941)	
Train Epoch-5   Iter-75 /706	loss 0.0433 (0.1567)	accu 1.000 (0.944)	
Train Epoch-5   Iter-100/706	loss 0.3318 (0.1484)	accu 0.875 (0.949)	
Train Epoch-5   Iter-125/706	loss 0.1810 (0.1391)	accu 0.875 (0.951)	
Train Epoch-5   Iter-150/706	loss 0.4364 (0.1441)	accu 0.750 (0.951)	
Train Epoch-5   Iter-175/706	loss 0.0178 (0.1497)	accu 1.000 (0.948)	
Train Epoch-5   Iter-200/706	loss 0.1182 (0.1470)	accu 0.875 (0.947)	
Train Epoch-5   Iter-225/706	loss 0.2992 (0.1566)	accu 0.875 (0.945)	
Train Epoch-5   Iter-250/706	loss 0.9479 (0.1584)	accu 0.625 (0.945)	
Train Epoch-5   Iter-275/706	loss 0.0129 (0.1593)	accu 1.000 (0.945)	
Train Epoch-5   Iter-300/706	loss 0.1564 (0.1599)	accu 0.875 (0.945)	
Train Epoch-5   Iter-325/706	loss 0.0060 (0.1612)	accu 1.000 (0.944)	
Train Epoch-5   Iter-350/706	loss 0.1472 (0.1619)	accu 0.875 (0.944)	
Train Epoch-5   Iter-375/706	loss 0.1794 (0.1605)	accu 0.875 (0.944)	
Train Epoch-5   Iter-400/706	loss 0.0475 (0.1622)	accu 1.000 (0.943)	
Train Epoch-5   Iter-425/706	loss 0.1457 (0.1611)	accu 0.875 (0.943)	
Train Epoch-5   Iter-450/706	loss 0.0541 (0.1656)	accu 1.000 (0.942)	
Train Epoch-5   Iter-475/706	loss 0.1053 (0.1629)	accu 1.000 (0.943)	
Train Epoch-5   Iter-500/706	loss 0.2251 (0.1636)	accu 0.875 (0.943)	
Train Epoch-5   Iter-525/706	loss 0.0736 (0.1637)	accu 1.000 (0.943)	
Train Epoch-5   Iter-550/706	loss 0.3507 (0.1618)	accu 0.875 (0.944)	
Train Epoch-5   Iter-575/706	loss 0.0952 (0.1607)	accu 1.000 (0.944)	
Train Epoch-5   Iter-600/706	loss 0.2024 (0.1588)	accu 0.875 (0.944)	
Train Epoch-5   Iter-625/706	loss 0.0060 (0.1557)	accu 1.000 (0.945)	
Train Epoch-5   Iter-650/706	loss 0.0144 (0.1577)	accu 1.000 (0.944)	
Train Epoch-5   Iter-675/706	loss 0.0109 (0.1554)	accu 1.000 (0.945)	
Train Epoch-5   Iter-700/706	loss 0.0109 (0.1543)	accu 1.000 (0.945)	
Eval Epoch-5   Iter-0  /52 	loss 0.3588 (0.3588)	accu 0.875 (0.875)	
Eval Epoch-5   Iter-25 /52 	loss 0.0895 (0.6227)	accu 1.000 (0.736)	
Eval Epoch-5   Iter-50 /52 	loss 2.9619 (0.8835)	accu 0.500 (0.716)	
Epoch-5   Train: loss 0.1542	accu 0.9449	Eval: loss 0.8684	accu 0.7212
Train Epoch-6   Iter-0  /706	loss 0.1623 (0.1623)	accu 0.875 (0.875)	
Train Epoch-6   Iter-25 /706	loss 0.0564 (0.1537)	accu 1.000 (0.933)	
Train Epoch-6   Iter-50 /706	loss 0.0662 (0.1379)	accu 1.000 (0.941)	
Train Epoch-6   Iter-75 /706	loss 0.1286 (0.1623)	accu 0.875 (0.936)	
Train Epoch-6   Iter-100/706	loss 0.6340 (0.1546)	accu 0.875 (0.944)	
Train Epoch-6   Iter-125/706	loss 0.1177 (0.1583)	accu 1.000 (0.941)	
Train Epoch-6   Iter-150/706	loss 0.0486 (0.1637)	accu 1.000 (0.940)	
Train Epoch-6   Iter-175/706	loss 0.5483 (0.1565)	accu 0.875 (0.944)	
Train Epoch-6   Iter-200/706	loss 0.4525 (0.1593)	accu 0.875 (0.945)	
Train Epoch-6   Iter-225/706	loss 0.2455 (0.1530)	accu 0.875 (0.949)	
Train Epoch-6   Iter-250/706	loss 0.0511 (0.1515)	accu 1.000 (0.949)	
Train Epoch-6   Iter-275/706	loss 0.0046 (0.1440)	accu 1.000 (0.952)	
Train Epoch-6   Iter-300/706	loss 0.0655 (0.1517)	accu 1.000 (0.950)	
Train Epoch-6   Iter-325/706	loss 0.0539 (0.1553)	accu 1.000 (0.950)	
Train Epoch-6   Iter-350/706	loss 0.0814 (0.1572)	accu 1.000 (0.949)	
Train Epoch-6   Iter-375/706	loss 0.0407 (0.1574)	accu 1.000 (0.948)	
Train Epoch-6   Iter-400/706	loss 0.0456 (0.1550)	accu 1.000 (0.949)	
Train Epoch-6   Iter-425/706	loss 0.0543 (0.1562)	accu 1.000 (0.948)	
Train Epoch-6   Iter-450/706	loss 0.4415 (0.1541)	accu 0.750 (0.949)	
Train Epoch-6   Iter-475/706	loss 0.1164 (0.1568)	accu 1.000 (0.948)	
Train Epoch-6   Iter-500/706	loss 0.3011 (0.1572)	accu 0.875 (0.948)	
Train Epoch-6   Iter-525/706	loss 0.4144 (0.1638)	accu 0.875 (0.946)	
Train Epoch-6   Iter-550/706	loss 0.2219 (0.1654)	accu 0.875 (0.945)	
Train Epoch-6   Iter-575/706	loss 0.0736 (0.1664)	accu 1.000 (0.945)	
Train Epoch-6   Iter-600/706	loss 0.2823 (0.1664)	accu 0.875 (0.945)	
Train Epoch-6   Iter-625/706	loss 0.3387 (0.1666)	accu 0.875 (0.945)	
Train Epoch-6   Iter-650/706	loss 0.0120 (0.1636)	accu 1.000 (0.946)	
Train Epoch-6   Iter-675/706	loss 0.0972 (0.1657)	accu 1.000 (0.945)	
Train Epoch-6   Iter-700/706	loss 0.0923 (0.1658)	accu 1.000 (0.945)	
Eval Epoch-6   Iter-0  /52 	loss 1.0352 (1.0352)	accu 0.750 (0.750)	
Eval Epoch-6   Iter-25 /52 	loss 0.6057 (0.9325)	accu 0.750 (0.683)	
Eval Epoch-6   Iter-50 /52 	loss 2.0408 (0.9412)	accu 0.500 (0.667)	
Epoch-6   Train: loss 0.1671	accu 0.9445	Eval: loss 0.9268	accu 0.6707
Epoch     7: reducing learning rate of group 0 to 3.0000e-05.
Train Epoch-7   Iter-0  /706	loss 0.0260 (0.0260)	accu 1.000 (1.000)	
Train Epoch-7   Iter-25 /706	loss 0.6833 (0.1866)	accu 0.750 (0.918)	
Train Epoch-7   Iter-50 /706	loss 0.0351 (0.1390)	accu 1.000 (0.944)	
Train Epoch-7   Iter-75 /706	loss 0.0379 (0.1446)	accu 1.000 (0.941)	
Train Epoch-7   Iter-100/706	loss 0.2443 (0.1656)	accu 0.875 (0.937)	
Train Epoch-7   Iter-125/706	loss 0.2288 (0.1703)	accu 0.875 (0.933)	
Train Epoch-7   Iter-150/706	loss 0.2195 (0.1746)	accu 0.875 (0.933)	
Train Epoch-7   Iter-175/706	loss 0.1123 (0.1662)	accu 0.875 (0.936)	
Train Epoch-7   Iter-200/706	loss 0.0150 (0.1620)	accu 1.000 (0.938)	
Train Epoch-7   Iter-225/706	loss 0.4028 (0.1583)	accu 0.875 (0.940)	
Train Epoch-7   Iter-250/706	loss 0.7286 (0.1589)	accu 0.625 (0.939)	
Train Epoch-7   Iter-275/706	loss 0.0189 (0.1557)	accu 1.000 (0.940)	
Train Epoch-7   Iter-300/706	loss 0.0113 (0.1517)	accu 1.000 (0.942)	
Train Epoch-7   Iter-325/706	loss 0.0961 (0.1465)	accu 1.000 (0.944)	
Train Epoch-7   Iter-350/706	loss 0.0221 (0.1457)	accu 1.000 (0.945)	
Train Epoch-7   Iter-375/706	loss 0.0725 (0.1424)	accu 1.000 (0.947)	
Train Epoch-7   Iter-400/706	loss 0.0450 (0.1418)	accu 1.000 (0.947)	
Train Epoch-7   Iter-425/706	loss 0.0323 (0.1419)	accu 1.000 (0.948)	
Train Epoch-7   Iter-450/706	loss 0.0752 (0.1433)	accu 1.000 (0.948)	
Train Epoch-7   Iter-475/706	loss 0.0674 (0.1424)	accu 1.000 (0.949)	
Train Epoch-7   Iter-500/706	loss 0.0480 (0.1385)	accu 1.000 (0.950)	
Train Epoch-7   Iter-525/706	loss 0.2787 (0.1395)	accu 0.750 (0.950)	
Train Epoch-7   Iter-550/706	loss 0.0923 (0.1414)	accu 1.000 (0.949)	
Train Epoch-7   Iter-575/706	loss 0.0360 (0.1418)	accu 1.000 (0.949)	
Train Epoch-7   Iter-600/706	loss 0.0536 (0.1413)	accu 1.000 (0.950)	
Train Epoch-7   Iter-625/706	loss 0.0897 (0.1407)	accu 1.000 (0.950)	
Train Epoch-7   Iter-650/706	loss 0.0596 (0.1388)	accu 1.000 (0.950)	
Train Epoch-7   Iter-675/706	loss 0.0082 (0.1361)	accu 1.000 (0.952)	
